,russian_title,itm_title,ganers,rating,year,status,Драма,Сверхъестественное,Реинкарнация,Сейнен,Шоу-бизнес,Игры,Повседневность,Уход за детьми,Ияшикей,Гарем,Комедия,Романтика,Школа,Сёнен,Экшен,Военное,Меха,Фантастика,Исторический,Организованная преступность,Антропоморфизм,Работа,Музыка,Сёдзе,Фэнтези,Приключения,Ужасы,Кровь,Спорт,Командный спорт,Психологическое,Триллер,Сёдзе Ай,Боевые искусства,Гэг юмор,CGDCT,Правонарушители,Детектив,Исекай,Вампиры,Культура отаку,Исполнительское искусство,Изобразительное искусство,Демоны,Махо-сёдзё,Медицина,Взрослые сейю,Путешествие во времени,Супер сила,Космос,Удостоено наград,Машины,Пародия,Питомцы,Дзёсей,Любовный многоугольник,Этти,Самураи,Сёнен Ай,Полиция,Игра с высокими ставками,Безумие,Детское,Выживание,Гурман,Обратный гарем,Романтический подтекст,Кроссдрессинг,Идолы (парни),Идолы (девушки),Смена пола
923,Члены школьного совета 2 OVA,Seitokai Yakuindomo* OVA,"['Комедия', 'Школа', 'Сёнен', 'Гэг юмор']",7.9,2014,Finised,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
924,Лучшая в мире первая любовь 2 сезон,Sekaiichi Hatsukoi 2,"['Романтика', 'Сёнен Ай', 'Взрослые сейю', 'Работа']",7.8,2011,Finised,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
925,Лучшая в мире первая любовь: Случай с Ёкодзавой Такафуми,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"['Комедия', 'Драма', 'Романтика', 'Сёнен Ай', 'Уход за детьми', 'Работа']",7.9,2014,Finised,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
926,Лучшая в мире первая любовь OVA,Sekaiichi Hatsukoi OVA / sekakoi,"['Романтика', 'Сёнен Ай']",7.9,2011,Finised,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
927,Унесённые призраками,Sen to Chihiro no Kamikakushi / Sen to Chihiro,"['Приключения', 'Сверхъестественное', 'Удостоено наград', 'Демоны']",8.8,2001,Finised,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
928,Песня боевых принцесс: Мехасимфония 5 сезон,Senki Zesshou Symphogear XV,"['Музыка', 'Фантастика', 'Экшен', 'Идолы (девушки)']",8.2,2019,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
929,Актриса тысячелетия,Sennen Joyuu,"['Экшен', 'Приключения', 'Драма', 'Фэнтези', 'Исторический', 'Романтика', 'Шоу-бизнес', 'Удостоено наград']",8.3,2002,Finised,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
930,Эксперименты Лэйн,Serial Experiments Lain / SE Lain,"['Безумие', 'Драма', 'Детектив', 'Психологическое', 'Фантастика', 'Сверхъестественное', 'Удостоено наград']",8.1,1998,Finised,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
931,Морская невеста OVA,Seto no Hanayome OVA,"['Комедия', 'Пародия', 'Романтика', 'Школа', 'Сёнен']",7.8,2008,Finised,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
932,Дом теней,Shadows House,"['Сейнен', 'Детектив', 'Фэнтези']",7.8,2021,Finised,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
933,Дом теней 2 сезон,Shadows House TV-2,"['Фэнтези', 'Детектив', 'Сейнен']",8.0,2022,Finised,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
934,Шаман Кинг,Shaman King,"['Супер сила', 'Экшен', 'Приключения', 'Комедия', 'Сёнен', 'Сверхъестественное']",7.8,2001,Finised,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
935,Убежище,Shelter (Music),"['Музыка', 'Фантастика']",8.3,2016,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
936,"Трон, отмеченный богом 2",Shen Yin Wangzuo 2nd Season,"['Экшен', 'Приключения', 'Фэнтези']",7.8,2023,In process,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
937,Усопшие,Shi-Ki,"['Детектив', 'Вампиры', 'Сверхъестественное', 'Триллер', 'Ужасы', 'Психологическое', 'Кровь', 'Сёнен']",7.7,2010,Finised,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
938,Твоя апрельская ложь,Shigatsu wa Kimi no Uso / kimiuso,"['Драма', 'Музыка', 'Романтика', 'Школа', 'Сёнен', 'Любовный многоугольник']",8.7,2014,Finised,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
939,Агент времени,Shiguang Dailiren,"['Драма', 'Сверхъестественное', 'Путешествие во времени', 'Взрослые сейю']",8.7,2021,Finised,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940,Агент времени 2,Shiguang Dailiren II,"['Драма', 'Сверхъестественное', 'Путешествие во времени', 'Взрослые сейю']",8.6,2023,In process,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
941,Сильнейший в истории ученик Кэнъити,Shijou Saikyou no Deshi Kenichi / Kenichi,"['Экшен', 'Комедия', 'Боевые искусства', 'Школа', 'Сёнен']",8.1,2006,Finised,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
942,Сильнейший в истории ученик Кэнъити OVA,Shijou Saikyou no Deshi Kenichi OVA / HSD Kenichi OVA,"['Экшен', 'Комедия', 'Боевые искусства', 'Школа', 'Сёнен']",7.9,2012,Finised,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
943,Усопшие: Спецвыпуски,Shiki Specials,"['Ужасы', 'Детектив', 'Сверхъестественное', 'Вампиры', 'Триллер', 'Психологическое', 'Кровь', 'Сёнен']",7.8,2011,Finised,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
944,Мобильный воин Гандам: Дубль-вэ — Бесконечный вальс,Shin Kidou Senki Gundam Wing: Endless Waltz,"['Экшен', 'Драма', 'Меха', 'Фантастика', 'Космос', 'Военное', 'Удостоено наград']",7.7,1997,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
945,Мобильный воин Гандам: Дубль-вэ — Бесконечный вальс,Shin Kidou Senki Gundam Wing: Endless Waltz Special,"['Экшен', 'Драма', 'Меха', 'Фантастика', 'Космос', 'Военное']",7.8,1998,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
946,Атака титанов,Shingeki no Kyojin,"['Экшен', 'Драма', 'Сёнен', 'Удостоено наград', 'Триллер', 'Военное', 'Кровь', 'Выживание']",8.5,2013,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
947,Атака титанов: Багровые луки и стрелы,Shingeki no Kyojin Movie 1: Guren no Yumiya,"['Экшен', 'Драма', 'Сёнен', 'Кровь', 'Выживание']",7.7,2014,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
948,Атака титанов: Крылья свободы,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,"['Экшен', 'Драма', 'Сёнен', 'Кровь', 'Выживание']",7.9,2015,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
949,Атака титанов OVA,Shingeki no Kyojin OVA,"['Экшен', 'Драма', 'Сёнен', 'Кровь', 'Выживание']",7.9,2013,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
950,Атака титанов 2 сезон,Shingeki no Kyojin Season 2 / AoT2,"['Экшен', 'Драма', 'Сёнен', 'Военное', 'Кровь', 'Выживание', 'Триллер']",8.5,2017,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
951,Атака титанов: Рёв пробуждения,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,"['Экшен', 'Драма', 'Сёнен', 'Кровь', 'Выживание']",7.8,2018,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
952,Атака титанов 3 сезон,Shingeki no Kyojin Season 3 / SnK3,"['Экшен', 'Драма', 'Военное', 'Сёнен', 'Кровь', 'Выживание']",8.6,2018,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
953,Атака титанов 3. Часть 2 сезон,Shingeki no Kyojin Season 3 Part 2 / SnK3.5,"['Экшен', 'Драма', 'Военное', 'Сёнен', 'Кровь', 'Выживание']",9.1,2019,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
954,Атака титанов 3. Часть 2 сезон,Shingeki no Kyojin Season 3 Part 2 / SnK3.5,"['Экшен', 'Драма', 'Военное', 'Сёнен', 'Кровь', 'Выживание']",9.1,2019,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
955,Атака титанов: Хроника,Shingeki no Kyojin: Chronicle,"['Экшен', 'Военное', 'Драма', 'Сёнен', 'Кровь', 'Выживание']",7.7,2020,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
956,Атака титанов: Выбор без сожалений,Shingeki no Kyojin: Kuinaki Sentaku,['Экшен'],8.4,2014,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
957,Атака титанов: Потерянные девушки,Shingeki no Kyojin: Lost Girls,"['Экшен', 'Драма']",7.8,2017,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
958,Атака титанов: Финал,Shingeki no Kyojin: The Final Season,"['Экшен', 'Военное', 'Драма', 'Сёнен', 'Кровь', 'Выживание']",8.8,2020,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
959,Атака титанов: Финал — Заключительная глава,Shingeki no Kyojin: The Final Season - Kanketsu-hen,"['Экшен', 'Драма', 'Кровь', 'Военное', 'Выживание', 'Сёнен', 'Триллер']",9.0,2023,In process,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
960,Атака титанов: Финал — Заключительная глава,Shingeki no Kyojin: The Final Season - Kanketsu-hen,"['Экшен', 'Драма', 'Кровь', 'Военное', 'Выживание', 'Сёнен', 'Триллер']",9.0,2023,In process,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
961,Атака титанов: Финал. Часть 2 сезон,Shingeki no Kyojin: The Final Season Part 2,"['Экшен', 'Военное', 'Драма', 'Сёнен', 'Кровь', 'Выживание']",8.8,2022,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
962,Смертоносный герцог и его чёрная горничная 2 сезон,Shinigami Bocchan to Kuro Maid 2nd Season,"['Комедия', 'Сверхъестественное', 'Романтический подтекст']",7.8,2023,In process,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
963,Евангелион нового поколения,Shinseiki Evangelion,"['Экшен', 'Фантастика', 'Безумие', 'Психологическое', 'Драма', 'Меха', 'Удостоено наград', 'Триллер']",8.4,1995,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
964,Евангелион нового поколения: Конец Евангелиона,Shinseiki Evangelion Gekijouban: The End of Evangelion / EoE,"['Фантастика', 'Безумие', 'Психологическое', 'Драма', 'Меха']",8.6,1997,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
965,Из нового света,Shinsekai yori,"['Драма', 'Ужасы', 'Фантастика', 'Фэнтези', 'Триллер', 'Детектив', 'Психологическое']",8.3,2012,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
966,Белый ящик,Shirobako,"['Комедия', 'Драма', 'Удостоено наград', 'Взрослые сейю', 'Культура отаку', 'Работа']",8.3,2014,Finised,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
967,Кафе «У Белого Медведя»,Shirokuma Cafe,"['Комедия', 'Повседневность', 'Дзёсей', 'Антропоморфизм', 'Гэг юмор', 'Ияшикей', 'Работа']",7.9,2012,Finised,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
968,Повар-боец Сома,Shokugeki no Souma,"['Этти', 'Школа', 'Сёнен', 'Гурман']",8.2,2015,Finised,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
969,Повар-боец Сома: Второе блюдо,Shokugeki no Souma: Ni no Sara,"['Этти', 'Школа', 'Сёнен', 'Гурман']",8.1,2016,Finised,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
970,Повар-боец Сома: Третье блюдо,Shokugeki no Souma: San no Sara,"['Этти', 'Школа', 'Сёнен', 'Гурман']",8.0,2017,Finised,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
971,Повар-боец Сома: Третье блюдо — Часть II,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,"['Этти', 'Школа', 'Сёнен', 'Гурман']",8.0,2018,Finised,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
972,Повар-боец Сома: Четвёртое блюдо,Shokugeki no Souma: Shin no Sara,"['Этти', 'Школа', 'Сёнен', 'Гурман']",7.7,2019,Finised,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
973,Юная революционерка Утэна,Shoujo Kakumei Utena TV / sku,"['Детектив', 'Драма', 'Фэнтези', 'Психологическое', 'Комедия', 'Махо-сёдзё', 'Удостоено наград']",8.2,1997,Finised,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
974,Девушки в последнем путешествии,Shoujo Shuumatsu Ryokou,"['Фантастика', 'Приключения', 'Повседневность', 'Детектив', 'Ияшикей']",8.2,2017,Finised,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
975,Девичья опера: Свет ревю. Фильм,Shoujo☆Kageki Revue Starlight Movie,"['Музыка', 'Школа', 'Исполнительское искусство']",8.5,2021,Finised,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
976,Сёва-Гэнроку: Двойное самоубийство по ракуго,Shouwa Genroku Rakugo Shinjuu,"['Драма', 'Дзёсей', 'Исторический', 'Любовный многоугольник', 'Исполнительское искусство']",8.6,2016,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
977,Сёва-Гэнроку: Двойное самоубийство по ракуго 2 сезон,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"['Взрослые сейю', 'Драма', 'Дзёсей', 'Исторический', 'Любовный многоугольник', 'Исполнительское искусство']",8.7,2017,Finised,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
978,Рыцари Сидонии: Битва за девятую планету,Sidonia no Kishi: Daikyuu Wakusei Seneki,"['Экшен', 'Меха', 'Фантастика', 'Космос', 'Сейнен']",7.7,2015,Finised,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
979,Скет Данс,Sket Dance,"['Комедия', 'Школа', 'Сёнен']",8.2,2011,Finised,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
980,Не сдавайся!,Skip Beat,"['Комедия', 'Драма', 'Романтика', 'Сёдзе', 'Любовный многоугольник', 'Шоу-бизнес']",8.1,2008,Finised,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
